"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_BANGNA604_02279_SEQ_00<tab>The Vath keeneye is deep in thought.<br>※The difficulty of this quest will be synced to your current level.","TEXT_BANGNA604_02279_SEQ_00<tab><var 48 F201FC /var><var 49 F201FD /var>特殊ルール： レベルアジャスト受注クラス・ジョブ制限<var 49 01 /var><var 48 01 /var><br>ヴァスの塚のサーチャーは、切実な問題に頭を悩ませているようだ。","","False","0x00000000","",""
"","TEXT_BANGNA604_02279_SEQ_01<tab>Silver dew smoke hovers in a thick cloud draped about Anyx Trine, and the dragons inhabiting the tower believe the Vath to be the perpetrators of this heinous crime. The Vath, however, suspect the true source of this smoke to be the censers that have recently been appearing across Gnath territory. The Vath keeneye believes there to be four new censers, having counted four distinct wisps of smoke from a distance. Make your way to the Smoldering Wastes, disable the Gnath censers, and help the Vath clear the air.<br><br>※Please note that the difficulty of this quest has been synced to your current level. Furthermore, you may not proceed with a class or job that is different from when you accepted this quest.","TEXT_BANGNA604_02279_SEQ_01<tab>※本クエストには<br>「<var 48 F201FC /var><var 49 F201FD /var><var 49 01 /var><var 48 01 /var> レベルアジャスト受注クラス・ジョブ制限」が、<br>　設定されています。<br>　受注時と同じクラス・ジョブでのみ進行できます。<br><br>サーチャーから、「繋がりし者たち」が増設した竜避けの香炉の停止を頼まれた。不浄の三塔のドラゴン族に「分かたれし者たち」が疑われていて、苦情が来ているのだという。スモーキングウェイストにある「<var 28 ((EObj)) F61E9FA101 /var>」を4基、停止しよう。","","False","0x00000001","",""
"","TEXT_BANGNA604_02279_SEQ_02<tab>You disable all the Gnath censers. Return to Loth ast Vath and report to the Vath keeneye.","TEXT_BANGNA604_02279_SEQ_02<tab>すべての<var 28 ((EObj)) F61E9FA101 /var>を停止させた。ヴァスの塚の「サーチャー」に報告しよう。","","False","0x00000002","",""
"","TEXT_BANGNA604_02279_SEQ_03<tab>The Vath keeneye thanks you for your hard work. He is convinced the Vath can remain in the dragons' good graces now that the Gnath censers have been disabled.","TEXT_BANGNA604_02279_SEQ_03<tab>サーチャーに報告した。彼は、近所付き合いの大変さを痛感し、竜避けの香を焚かなくて済む日が来ることを焦がれていた。","","False","0x00000003","",""
"","TEXT_BANGNA604_02279_SEQ_04<tab>","TEXT_BANGNA604_02279_SEQ_04<tab>","","False","0x00000004","",""
"","TEXT_BANGNA604_02279_SEQ_05<tab>","TEXT_BANGNA604_02279_SEQ_05<tab>","","False","0x00000005","",""
"","TEXT_BANGNA604_02279_SEQ_06<tab>","TEXT_BANGNA604_02279_SEQ_06<tab>","","False","0x00000006","",""
"","TEXT_BANGNA604_02279_SEQ_07<tab>","TEXT_BANGNA604_02279_SEQ_07<tab>","","False","0x00000007","",""
"","TEXT_BANGNA604_02279_SEQ_08<tab>","TEXT_BANGNA604_02279_SEQ_08<tab>","","False","0x00000008","",""
"","TEXT_BANGNA604_02279_SEQ_09<tab>","TEXT_BANGNA604_02279_SEQ_09<tab>","","False","0x00000009","",""
"","TEXT_BANGNA604_02279_SEQ_10<tab>","TEXT_BANGNA604_02279_SEQ_10<tab>","","False","0x0000000A","",""
"","TEXT_BANGNA604_02279_SEQ_11<tab>","TEXT_BANGNA604_02279_SEQ_11<tab>","","False","0x0000000B","",""
"","TEXT_BANGNA604_02279_SEQ_12<tab>","TEXT_BANGNA604_02279_SEQ_12<tab>","","False","0x0000000C","",""
"","TEXT_BANGNA604_02279_SEQ_13<tab>","TEXT_BANGNA604_02279_SEQ_13<tab>","","False","0x0000000D","",""
"","TEXT_BANGNA604_02279_SEQ_14<tab>","TEXT_BANGNA604_02279_SEQ_14<tab>","","False","0x0000000E","",""
