"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_FESGSC402_03964_SEQ_00<tab>The chief attendant appears eager to retain your services.<br>※This quest is available for a limited time only.","TEXT_FESGSC402_03964_SEQ_00<tab>※ Dieser Auftrag ist nur für die Dauer des saisonalen Ereignisses verfügbar.<br><br>Der Rezeptionist im Gold Saucer hofft weiterhin auf deine tatkräftige Unterstützung.","","True","0x00000000","",""
"","TEXT_FESGSC402_03964_SEQ_01<tab>The chief attendant remains concerned that his shorthanded staff will fail to meet the demands of the campaign crowd. He bids you report to the guides responsible for hospitality in Event Square, Round Square, or Wonder Square, and put yourself at the disposal of the Saucer's guests.<br><br>※Please note that you will be unable to complete this quest after the seasonal event has ended. For details, please check the Lodestone.","TEXT_FESGSC402_03964_SEQ_01<tab>※ Dieser Auftrag kann nur für die Dauer des saisonalen Ereignisses angenommen und gespielt werden. Nach Ende des saisonalen Ereignisses kann er nicht mehr abgeschlossen werden. Weitere Informationen findest du auf dem Lodestone.<br><br>Der Andrang im Gold Saucer ist immer noch riesig. Um den Ansturm besser zu bewältigen, bittet dich der Rezeptionist, dich bei einem der Mitarbeiter im Varieté-Saal, im Rondell oder auf dem Platz der Wunder zu melden und die Gäste bei der Auswahl passender Attraktionen zu beraten.","","True","0x00000001","",""
"","TEXT_FESGSC402_03964_SEQ_02<tab>You have rendered what service you may to the Saucer's visitors. Return to Entrance Square and report to the chief attendant.","TEXT_FESGSC402_03964_SEQ_02<tab>Du hast einem Mitarbeiter bei der Beratung der Gäste geholfen. Kehre zum Rezeptionisten im Foyer zurück und berichte ihm von deinem Einsatz.","","True","0x00000002","",""
"","TEXT_FESGSC402_03964_SEQ_03<tab>Upon returning to the chief attendant, you receive both praise for your efforts and payment for your service. Should you wish to provide further assistance, it seems the Saucer's special campaign is set to continue...","TEXT_FESGSC402_03964_SEQ_03<tab>Der Rezeptionist dankt dir für deine Hilfe. Solange das Ereignis im Gold Saucer andauert, kannst du dich jederzeit wieder gerne bei ihm melden.","","True","0x00000003","",""
"","TEXT_FESGSC402_03964_SEQ_04<tab>","TEXT_FESGSC402_03964_SEQ_04<tab>","","True","0x00000004","",""
"","TEXT_FESGSC402_03964_SEQ_05<tab>","TEXT_FESGSC402_03964_SEQ_05<tab>","","True","0x00000005","",""
"","TEXT_FESGSC402_03964_SEQ_06<tab>","TEXT_FESGSC402_03964_SEQ_06<tab>","","True","0x00000006","",""
"","TEXT_FESGSC402_03964_SEQ_07<tab>","TEXT_FESGSC402_03964_SEQ_07<tab>","","True","0x00000007","",""
"","TEXT_FESGSC402_03964_SEQ_08<tab>","TEXT_FESGSC402_03964_SEQ_08<tab>","","True","0x00000008","",""
"","TEXT_FESGSC402_03964_SEQ_09<tab>","TEXT_FESGSC402_03964_SEQ_09<tab>","","True","0x00000009","",""
"","TEXT_FESGSC402_03964_SEQ_10<tab>","TEXT_FESGSC402_03964_SEQ_10<tab>","","True","0x0000000A","",""
"","TEXT_FESGSC402_03964_SEQ_11<tab>","TEXT_FESGSC402_03964_SEQ_11<tab>","","True","0x0000000B","",""
"","TEXT_FESGSC402_03964_SEQ_12<tab>","TEXT_FESGSC402_03964_SEQ_12<tab>","","True","0x0000000C","",""
"","TEXT_FESGSC402_03964_SEQ_13<tab>","TEXT_FESGSC402_03964_SEQ_13<tab>","","True","0x0000000D","",""
"","TEXT_FESGSC402_03964_SEQ_14<tab>","TEXT_FESGSC402_03964_SEQ_14<tab>","","True","0x0000000E","",""
"","TEXT_FESGSC402_03964_SEQ_15<tab>","TEXT_FESGSC402_03964_SEQ_15<tab>","","True","0x0000000F","",""
"","TEXT_FESGSC402_03964_SEQ_16<tab>","TEXT_FESGSC402_03964_SEQ_16<tab>","","True","0x00000010","",""
