"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_AKTKMK106_04740_SEQ_00<tab>Urianger wishes to take stock of the situation.","TEXT_AKTKMK106_04740_SEQ_00<tab>テルティウム駅のウリエンジェは、改めて計画を進めたいようだ。","","False","0x00000000","",""
"","TEXT_AKTKMK106_04740_SEQ_01<tab>","TEXT_AKTKMK106_04740_SEQ_01<tab>","","False","0x00000001","",""
"","TEXT_AKTKMK106_04740_SEQ_02<tab>","TEXT_AKTKMK106_04740_SEQ_02<tab>","","False","0x00000002","",""
"","TEXT_AKTKMK106_04740_SEQ_03<tab>","TEXT_AKTKMK106_04740_SEQ_03<tab>","","False","0x00000003","",""
"","TEXT_AKTKMK106_04740_SEQ_04<tab>","TEXT_AKTKMK106_04740_SEQ_04<tab>","","False","0x00000004","",""
"","TEXT_AKTKMK106_04740_SEQ_05<tab>","TEXT_AKTKMK106_04740_SEQ_05<tab>","","False","0x00000005","",""
"","TEXT_AKTKMK106_04740_SEQ_06<tab>","TEXT_AKTKMK106_04740_SEQ_06<tab>","","False","0x00000006","",""
"","TEXT_AKTKMK106_04740_SEQ_07<tab>","TEXT_AKTKMK106_04740_SEQ_07<tab>","","False","0x00000007","",""
"","TEXT_AKTKMK106_04740_SEQ_08<tab>","TEXT_AKTKMK106_04740_SEQ_08<tab>","","False","0x00000008","",""
"","TEXT_AKTKMK106_04740_SEQ_09<tab>","TEXT_AKTKMK106_04740_SEQ_09<tab>","","False","0x00000009","",""
"","TEXT_AKTKMK106_04740_SEQ_10<tab>","TEXT_AKTKMK106_04740_SEQ_10<tab>","","False","0x0000000A","",""
"","TEXT_AKTKMK106_04740_SEQ_11<tab>","TEXT_AKTKMK106_04740_SEQ_11<tab>","","False","0x0000000B","",""
"","TEXT_AKTKMK106_04740_SEQ_12<tab>","TEXT_AKTKMK106_04740_SEQ_12<tab>","","False","0x0000000C","",""
"","TEXT_AKTKMK106_04740_SEQ_13<tab>","TEXT_AKTKMK106_04740_SEQ_13<tab>","","False","0x0000000D","",""
"","TEXT_AKTKMK106_04740_SEQ_14<tab>","TEXT_AKTKMK106_04740_SEQ_14<tab>","","False","0x0000000E","",""
"","TEXT_AKTKMK106_04740_SEQ_15<tab>","TEXT_AKTKMK106_04740_SEQ_15<tab>","","False","0x0000000F","",""
"","TEXT_AKTKMK106_04740_SEQ_16<tab>","TEXT_AKTKMK106_04740_SEQ_16<tab>","","False","0x00000010","",""
"","TEXT_AKTKMK106_04740_SEQ_17<tab>","TEXT_AKTKMK106_04740_SEQ_17<tab>","","False","0x00000011","",""
"","TEXT_AKTKMK106_04740_SEQ_18<tab>","TEXT_AKTKMK106_04740_SEQ_18<tab>","","False","0x00000012","",""
"","TEXT_AKTKMK106_04740_SEQ_19<tab>","TEXT_AKTKMK106_04740_SEQ_19<tab>","","False","0x00000013","",""
"","TEXT_AKTKMK106_04740_SEQ_20<tab>","TEXT_AKTKMK106_04740_SEQ_20<tab>","","False","0x00000014","",""
"","TEXT_AKTKMK106_04740_SEQ_21<tab>","TEXT_AKTKMK106_04740_SEQ_21<tab>","","False","0x00000015","",""
"","TEXT_AKTKMK106_04740_SEQ_22<tab>","TEXT_AKTKMK106_04740_SEQ_22<tab>","","False","0x00000016","",""
"","TEXT_AKTKMK106_04740_SEQ_23<tab>","TEXT_AKTKMK106_04740_SEQ_23<tab>","","False","0x00000017","",""
"","TEXT_AKTKMK106_04740_TODO_00<tab>Speak with Urianger in Sinus Lacrimarum.","TEXT_AKTKMK106_04740_TODO_00<tab>涙の入江のウリエンジェと話す","","False","0x00000018","",""
"","TEXT_AKTKMK106_04740_TODO_01<tab>Speak with Y'shtola.","TEXT_AKTKMK106_04740_TODO_01<tab>ヤ・シュトラと話す","","False","0x00000019","",""
"","TEXT_AKTKMK106_04740_TODO_02<tab>Speak with Livingway.","TEXT_AKTKMK106_04740_TODO_02<tab>リヴィングウェイと話す","","False","0x0000001A","",""
"","TEXT_AKTKMK106_04740_TODO_03<tab>Wait at the designated location.","TEXT_AKTKMK106_04740_TODO_03<tab><var 28 ((EObj)) F61EB8A901 /var>で待機","","False","0x0000001B","",""
"","TEXT_AKTKMK106_04740_TODO_04<tab>/rally the Loporrits.","TEXT_AKTKMK106_04740_TODO_04<tab>レポリットたちに「励ます」をする","","False","0x0000001C","",""
"","TEXT_AKTKMK106_04740_TODO_05<tab>Speak with Livingway.","TEXT_AKTKMK106_04740_TODO_05<tab>リヴィングウェイと話す","","False","0x0000001D","",""
"","TEXT_AKTKMK106_04740_TODO_06<tab>","TEXT_AKTKMK106_04740_TODO_06<tab>","","False","0x0000001E","",""
"","TEXT_AKTKMK106_04740_TODO_07<tab>","TEXT_AKTKMK106_04740_TODO_07<tab>","","False","0x0000001F","",""
"","TEXT_AKTKMK106_04740_TODO_08<tab>","TEXT_AKTKMK106_04740_TODO_08<tab>","","False","0x00000020","",""
"","TEXT_AKTKMK106_04740_TODO_09<tab>","TEXT_AKTKMK106_04740_TODO_09<tab>","","False","0x00000021","",""
"","TEXT_AKTKMK106_04740_TODO_10<tab>","TEXT_AKTKMK106_04740_TODO_10<tab>","","False","0x00000022","",""
"","TEXT_AKTKMK106_04740_TODO_11<tab>","TEXT_AKTKMK106_04740_TODO_11<tab>","","False","0x00000023","",""
"","TEXT_AKTKMK106_04740_TODO_12<tab>","TEXT_AKTKMK106_04740_TODO_12<tab>","","False","0x00000024","",""
"","TEXT_AKTKMK106_04740_TODO_13<tab>","TEXT_AKTKMK106_04740_TODO_13<tab>","","False","0x00000025","",""
"","TEXT_AKTKMK106_04740_TODO_14<tab>","TEXT_AKTKMK106_04740_TODO_14<tab>","","False","0x00000026","",""
"","TEXT_AKTKMK106_04740_TODO_15<tab>","TEXT_AKTKMK106_04740_TODO_15<tab>","","False","0x00000027","",""
"","TEXT_AKTKMK106_04740_TODO_16<tab>","TEXT_AKTKMK106_04740_TODO_16<tab>","","False","0x00000028","",""
"","TEXT_AKTKMK106_04740_TODO_17<tab>","TEXT_AKTKMK106_04740_TODO_17<tab>","","False","0x00000029","",""
"","TEXT_AKTKMK106_04740_TODO_18<tab>","TEXT_AKTKMK106_04740_TODO_18<tab>","","False","0x0000002A","",""
"","TEXT_AKTKMK106_04740_TODO_19<tab>","TEXT_AKTKMK106_04740_TODO_19<tab>","","False","0x0000002B","",""
"","TEXT_AKTKMK106_04740_TODO_20<tab>","TEXT_AKTKMK106_04740_TODO_20<tab>","","False","0x0000002C","",""
"","TEXT_AKTKMK106_04740_TODO_21<tab>","TEXT_AKTKMK106_04740_TODO_21<tab>","","False","0x0000002D","",""
"","TEXT_AKTKMK106_04740_TODO_22<tab>","TEXT_AKTKMK106_04740_TODO_22<tab>","","False","0x0000002E","",""
"","TEXT_AKTKMK106_04740_TODO_23<tab>","TEXT_AKTKMK106_04740_TODO_23<tab>","","False","0x0000002F","",""
"","TEXT_AKTKMK106_04740_MYSTERIOUSPERSON_000_000<tab>I'm not wrong to call them that, am I? Friends.","TEXT_AKTKMK106_04740_MYSTERIOUSPERSON_000_000<tab>アルフィノやアリゼーも仲間だ、そうだろう？","","False","0x00000030","",""
"","TEXT_AKTKMK106_04740_VARSHAHNBIG_000_005<tab>Garlean technology shall enrich my people's lives and empower them to achieve great new feats. I am particularly eager to see what our alchemists are inspired to create.","TEXT_AKTKMK106_04740_VARSHAHNBIG_000_005<tab>ガレマールの卓越した魔導技術が輸出されれば、
ラザハンの子らに新たな知識や刺激をもたらすだろう。
錬金術師たちもさぞ喜ぶだろうな。","","False","0x00000031","",""
"","TEXT_AKTKMK106_04740_JULLUS_000_010<tab>Moments like these give me hope that we still have a place in this world...","TEXT_AKTKMK106_04740_JULLUS_000_010<tab>支えられながらでも……
この国は少しずつ、前に進んでいると感じている。","","False","0x00000032","",""
"","TEXT_AKTKMK106_04740_ALPHINAUD_000_015<tab>Both Radz<var 1F /var>at<var 1F /var>Han and Garlemald stand to benefit greatly from this agreement. It may well mark the beginning of a long and fruitful relationship.","TEXT_AKTKMK106_04740_ALPHINAUD_000_015<tab>支援される、その先を……。
ラザハンとガレアン・コミュニティとの通商条約は、
双方にとって利のある名案だと思うよ。","","False","0x00000033","",""
"","TEXT_AKTKMK106_04740_ALISAIE_000_020<tab>""Good friends,“ eh? And coming from her, you know she's not just saying it to be nice.","TEXT_AKTKMK106_04740_ALISAIE_000_020<tab>ねぇ、聞いた？
ゼロの「頼んだ」って言葉……
なんだか、燃えてきちゃうわよね。","","False","0x00000034","",""
"","TEXT_AKTKMK106_04740_MYSTERIOUSPERSON_000_030<tab>The moon... When Zenos brought me here, I remember feeling surprised that such a desolate place could exist in the Source.","TEXT_AKTKMK106_04740_MYSTERIOUSPERSON_000_030<tab>月か……。
原初世界にもこんな荒涼とした場所があるのだと、
ゼノスに使役されていたときに思った記憶がある。","","False","0x00000035","",""
"","TEXT_AKTKMK106_04740_JULLUS_000_035<tab>You take care as well, <var 2C ((<var 29 EB02 /var>)) (( )) 02 /var>.","TEXT_AKTKMK106_04740_JULLUS_000_035<tab>もちろん、お前のことも応援してる。
……頑張れよ！","","False","0x00000036","",""
"","TEXT_AKTKMK106_04740_ALPHINAUD_000_040<tab>The trade agreement discussions do not require our input, so Alisaie and I are free to attend to the Tower of Babil without distractions.","TEXT_AKTKMK106_04740_ALPHINAUD_000_040<tab>通商条約のことは、当事者同士に任せるのがいいだろうね。
私たちはバブイルの塔の再起動に専念するよ。","","False","0x00000037","",""
"","TEXT_AKTKMK106_04740_ALISAIE_000_045<tab>Leave the tower to us!","TEXT_AKTKMK106_04740_ALISAIE_000_045<tab>バブイルの塔のことは任せて！","","False","0x00000038","",""
"","TEXT_AKTKMK106_04740_MYSTERIOUSPERSON_000_050<tab>This seal we mean to erect─I assume it won't hinder a half-voidsent like me from going in the other direction.","TEXT_AKTKMK106_04740_MYSTERIOUSPERSON_000_050<tab>あちらから侵入してくる妖異を押し留める力、か。
こちらから半妖が向かう分には、影響がないと思っていいな？","","False","0x00000039","",""
"","TEXT_AKTKMK106_04740_URIANGER_000_055<tab>Y'shtola hath done well indeed to devise a seal in so short a time. 'Tis a testament to her ingenuity in times of need.","TEXT_AKTKMK106_04740_URIANGER_000_055<tab>方々から助力を受けているとはいえど、
この短期間で術式を展開し終えるとは……。
さすがは我らが魔女ですね。","","False","0x0000003A","",""
"","TEXT_AKTKMK106_04740_ESTINIEN_000_060<tab>How did you fare with the preparations below?","TEXT_AKTKMK106_04740_ESTINIEN_000_060<tab>お前たちの方は順調だったか？","","False","0x0000003B","",""
