"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","","","","False","0x00000000","",""
"","<var 1E 0B /var> Withdraw Item","<var 1E 0B /var> Ins Inventar zurücknehmen","","False","0x00000001","",""
"","<var 1E 0D /var> + <var 1E 0E /var>Paste  <var 1E 0B /var>Delete  <var 08 E95F ((<var 08 E4E94F64 ((<var 1E 0C /var>Software Keyboard)) ((<var 1E 0C /var>On-screen Keyboard)) /var>)) ((<var 1D /var>)) /var>","<var 1E 0D /var> + <var 1E 0E /var> Einfügen  <var 1E 0B /var> Löschen<var 08 E1E95F01 ((  <var 08 E4E94F64 ((<var 1E 0C /var> Virtuelle Tastatur)) ((<var 1E 0C /var> Bildschirmtastatur)) /var>)) ((<var 1D /var>)) /var>","","False","0x00000002","",""
"","<var 1E 09 /var> Change Order  <var 1E 0B /var> Subcommands","<var 1E 09 /var> Reihenfolge ändern　<var 1E 0B /var> Untermenü","","False","0x00000003","",""
"","<var 1E 0C /var> Execute Search","<var 1E 0C /var> Suche ausführen","","False","0x00000004","",""
"","<var 1E 0B /var> Subcommands  <var 1E 09 /var> Purchase　<var 1E 0C /var> Select Item to Sell","<var 1E 0B /var> Untermenü  <var 1E 09 /var> Kaufen  <var 1E 0C /var> Etwas verkaufen","","False","0x00000005","",""
"","<var 1E 0B /var> Subcommands  <var 1E 0C /var> Text Commands","<var 1E 0B /var> Untermenü  <var 1E 0C /var> Textkommandos","","False","0x00000006","",""
"","<var 1E 0B /var> Subcommand  <var 1E 0C /var> New Letter","<var 1E 0B /var> Untermenü <var 1E 0C /var> Neuer Brief","","False","0x00000007","",""
"","<var 1E 0B /var> Subcommands","<var 1E 0B /var> Untermenü","","False","0x00000008","",""
"","<var 1E 09 /var><var 1E 0B /var>Subcommands  <var 1E 0A /var>Back","<var 1E 09 /var><var 1E 0B /var> Untermenü  <var 1E 0A /var> Zurück","","False","0x00000009","",""
"","<var 1E 09 /var> Target Attachment","<var 1E 09 /var> Angehängten Gegenstand auswählen","","False","0x0000000A","",""
"","<var 1E 0B /var> Prioritize/Hide in Duty List <var 1E 19 /var> Scroll","<var 1E 0B /var>In Aufgabenliste anzeigen/ausblenden  <var 1E 19 /var> Scrollen","","False","0x0000000B","",""
"","<var 1E 0B /var> Subcommands  <var 1E 0A /var> Return","<var 1E 0B /var> Untermenü　<var 1E 0A /var> Zurück","","False","0x0000000C","",""
"","<var 1E 0D /var>","<var 1E 0D /var>","","False","0x0000000D","",""
"","<var 1E 0E /var>","<var 1E 0E /var>","","False","0x0000000E","",""
"","<var 1E 0B /var> Set to Hotbar  <var 1E 09 /var> Execute Action","<var 1E 0B /var> Im Kommandomenü anlegen  <var 1E 09 /var> Ausführen","","False","0x0000000F","",""
"","<var 1E 0B /var> Subcommands","<var 1E 0B /var> Untermenü","","False","0x00000010","",""
"","<var 1E 18 /var> Scroll  <var 1E 0C /var> Switch Type  <var 1E 0D /var>+<var 1E 18 /var> Zoom  <var 1E 09 /var> Toggle Map","<var 1E 18 /var> Scrollen <var 1E 0C /var> Kartentyp <var 1E 0D /var>+<var 1E 18 /var> Zoomen <var 1E 09 /var> Karte umschalten","","False","0x00000011","",""
"","<var 1E 18 /var> Scroll  <var 1E 0C /var> Switch Type  <var 1E 0D /var>＋<var 1E 0B /var> Toggle Floor  <var 1E 0D /var>+<var 1E 18 /var> Zoom  <var 1E 09 /var> Toggle Map","<var 1E 18 /var> Scrollen <var 1E 0C /var> Kartentyp <var 1E 0D /var>＋<var 1E 0B /var> Ebene umschalten <var 1E 0D /var>+<var 1E 18 /var> Zoomen <var 1E 09 /var> Karte umschalten","","False","0x00000012","",""
"","<var 1E 09 /var><var 1E 0B /var> Subcommands","<var 1E 09 /var><var 1E 0B /var> Untermenü","","False","0x00000013","",""
"","<var 1E 09 /var><var 1E 0B /var> Subcommands","<var 1E 09 /var><var 1E 0B /var> Untermenü","","False","0x00000014","",""
