"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_AKTKLZ000_04473_SEQ_00<tab>Qih Aliapoh is in need of a helping hand.","TEXT_AKTKLZ000_04473_SEQ_00<tab>Qih Aliapoh est à la recherche d'une personne capable d'aider les membres de l'académie.","","True","0x00000000","",""
"","TEXT_AKTKLZ000_04473_SEQ_01<tab>Qih Aliapoh informs you that she has been looking for able workers capable of aiding the Studium. She asks you to speak with her once more should you be interested in rendering your services.","TEXT_AKTKLZ000_04473_SEQ_01<tab>Vous avez discuté avec Qih Aliapoh qui vous a informé<var 08 E905 ((e)) (()) /var> être à la recherche de glaneurs capables de s'occuper des demandes très précises des étudiants et professeurs de l'académie. Parlez-lui à nouveau pour en apprendre plus sur vos futurs clients et collaborateurs.","","True","0x00000001","",""
"","TEXT_AKTKLZ000_04473_SEQ_02<tab>You are given a brief introduction to the Studium's various faculties, and their members who seek assistance. Which faculty you choose to help is at your discretion. However, Qih Aliapoh suggests you proceed with caution, as academics are often known to be a peculiar sort.","TEXT_AKTKLZ000_04473_SEQ_02<tab>Qih Aliapoh vous a présenté les divers membres de l'académie requérant l'aide d'<var 08 E905 ((une artisane)) ((un artisan)) /var>, d'<var 08 E905 ((une récolteuse)) ((un récolteur)) /var> ou d'<var 08 E905 ((une pêcheuse)) ((un pêcheur)) /var> expérimenté<var 08 E905 ((e)) (()) /var>. À vous maintenant de leur adresser la parole pour leur prêter main-forte.","","True","0x00000002","",""
"","TEXT_AKTKLZ000_04473_SEQ_03<tab>","TEXT_AKTKLZ000_04473_SEQ_03<tab>","","True","0x00000003","",""
"","TEXT_AKTKLZ000_04473_SEQ_04<tab>","TEXT_AKTKLZ000_04473_SEQ_04<tab>","","True","0x00000004","",""
"","TEXT_AKTKLZ000_04473_SEQ_05<tab>","TEXT_AKTKLZ000_04473_SEQ_05<tab>","","True","0x00000005","",""
"","TEXT_AKTKLZ000_04473_SEQ_06<tab>","TEXT_AKTKLZ000_04473_SEQ_06<tab>","","True","0x00000006","",""
"","TEXT_AKTKLZ000_04473_SEQ_07<tab>","TEXT_AKTKLZ000_04473_SEQ_07<tab>","","True","0x00000007","",""
"","TEXT_AKTKLZ000_04473_SEQ_08<tab>","TEXT_AKTKLZ000_04473_SEQ_08<tab>","","True","0x00000008","",""
"","TEXT_AKTKLZ000_04473_SEQ_09<tab>","TEXT_AKTKLZ000_04473_SEQ_09<tab>","","True","0x00000009","",""
