"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_REGISB5RADZATHAN_00739__FAHRUNNAH_000_001<tab>Oho! What a rare pleasure to welcome a traveler to our fair city. As you know, we typically keep our gates tightly shut for our protection. But please...make yourself welcome, and do not hesitate to inquire if I may be of service in any way.","TEXT_REGISB5RADZATHAN_00739__FAHRUNNAH_000_001<tab>Tiens, c'est rare de croiser des étrangers par ici. Après tout, on a fermé les portes de la ville pour se protéger, donc on n'a pas beaucoup de visiteurs... Mais n'hésitez pas à me poser la moindre question<var 1D /var>!","","True","0x00000000","",""
"","TEXT_REGISB5RADZATHAN_00739__FAHRUNNAH_100_001<tab>D-Did you see that just now!? What was that terrible thing!?","TEXT_REGISB5RADZATHAN_00739__FAHRUNNAH_100_001<tab>Qu-quelque chose d'immonde vient d'apparaître<var 1D /var>!","","True","0x00000001","",""
"","TEXT_REGISB5RADZATHAN_00739__FAHRUNNAH_000_002<tab>Seeing those unholy beasts run rampant in our very midst, I was on the verge of being consumed with fear. And yet, I must stay calm and strong, that I might be a beacon for all those who depend on me in these trying times. Speaking of which, is there anything I might do to assist you?","TEXT_REGISB5RADZATHAN_00739__FAHRUNNAH_000_002<tab>Je peux vous dire que j'ai eu très peur quand j'ai été poursuivie par une bête<var 1D /var>! Tout le monde doit être aussi inquiet que moi en ce moment, alors il faut que nous nous entraidions... Je peux vous renseigner<var 1D /var>?","","True","0x00000002","",""
"","TEXT_REGISB5RADZATHAN_00739__FAHRUNNAH_000_003<tab>The Final Days have come and gone, and the skies above us smile down upon us with peaceful gentleness once more. I am pleased to report that daily life in Radz<var 1F /var>at<var 1F /var>Han, too, has largely returned to normalcy. Now, pray tell, what might I help you with today?","TEXT_REGISB5RADZATHAN_00739__FAHRUNNAH_000_003<tab>L'apocalypse est finie et le ciel a retrouvé sa couleur originelle... Les rues de Radz-at-Han reprennent lentement vie, ça fait plaisir à voir<var 1D /var>! Bref, je peux vous renseigner<var 1D /var>?","","True","0x00000003","",""
"","TEXT_REGISB5RADZATHAN_00739_Q1_000_000<tab>What will you ask?","TEXT_REGISB5RADZATHAN_00739_Q1_000_000<tab>Sur quoi vous renseignez-vous<var 1D /var>?","","True","0x00000004","",""
"","TEXT_REGISB5RADZATHAN_00739_A1_000_001<tab>What do you do here?","TEXT_REGISB5RADZATHAN_00739_A1_000_001<tab>Votre interlocutrice","","True","0x00000005","",""
"","TEXT_REGISB5RADZATHAN_00739_A1_000_002<tab>What kind of place is this?","TEXT_REGISB5RADZATHAN_00739_A1_000_002<tab>Cet endroit","","True","0x00000006","",""
"","TEXT_REGISB5RADZATHAN_00739_A1_000_003<tab>Nothing.","TEXT_REGISB5RADZATHAN_00739_A1_000_003<tab>Annuler","","True","0x00000007","",""
"","TEXT_REGISB5RADZATHAN_00739__FAHRUNNAH_000_100<tab>Ah, but where are my manners? I am called Fahrunnah, and I have the honor of serving as a clerk for the renowned Barik Consortium. Our consortium can boast among the longest histories of any trading establishment here in Radz<var 1F /var>at<var 1F /var>Han.","TEXT_REGISB5RADZATHAN_00739__FAHRUNNAH_000_100<tab>Je m'appelle Fahrunnah, et je travaille pour la société Barik, l'une des plus anciennes et des mieux établies de Radz-at-Han.","","True","0x00000008","",""
"","TEXT_REGISB5RADZATHAN_00739__FAHRUNNAH_000_101<tab>From our esteemed proprietor to the young ones who passionately peddle our wares, each and every one of our employees has devoted their heart and soul to the art of trade.","TEXT_REGISB5RADZATHAN_00739__FAHRUNNAH_000_101<tab>Le pro<var 16 /var>prié<var 16 /var>taire et ses filles travaillent dur et sont très doués pour les affaires.","","True","0x00000009","",""
"","TEXT_REGISB5RADZATHAN_00739__FAHRUNNAH_000_102<tab>Needless to say, recent times have not been kind to our business─or that of our competitors, for that matter. It is all we can do to see that the long and storied history of the Barik Consortium does not come to an inglorious end.","TEXT_REGISB5RADZATHAN_00739__FAHRUNNAH_000_102<tab>Mal<var 16 /var>heu<var 16 /var>reu<var 16 /var>se<var 16 /var>ment, les conditions actuelles sont difficiles pour tout le monde... Nous nous efforçons de tenir bon, car il serait vraiment triste que la société soit forcée de mettre la clef sous la porte...","","True","0x0000000A","",""
"","TEXT_REGISB5RADZATHAN_00739__FAHRUNNAH_000_103<tab>I am pleased to report that with the recent reopening of our borders and resumption of trade, the Barik Consortium has regained much of its former glory. Each day, I swear to do all in my power to see that our consortium does not only survive, but enters an age of even greater prosperity!","TEXT_REGISB5RADZATHAN_00739__FAHRUNNAH_000_103<tab>Grâce au réta<var 16 /var>blis<var 16 /var>se<var 16 /var>ment des échanges commerciaux avec les autres nations, nous aussi avons pu reprendre nos activités<var 1D /var>! Je suis vraiment soulagée<var 1D /var>!","","True","0x0000000B","",""
"","TEXT_REGISB5RADZATHAN_00739__FAHRUNNAH_000_200<tab>You stand in the free city of Radz<var 1F /var>at<var 1F /var>Han, the jewel of Thavnair and a veritable melting pot which draws residents and visitors of all origins and creeds. The very name of this place, in fact, is derived from the words <var 1A 02 /var>radz<var 1A 01 /var>─meaning diverse─and <var 1A 02 /var>han<var 1A 01 /var>, meaning city.","TEXT_REGISB5RADZATHAN_00739__FAHRUNNAH_000_200<tab>Vous vous trouvez à Radz-at-Han. “Radz” signifie “myriade de couleurs” et “Han” veut dire “cité”. C'est le nom parfait pour cette ville, véritable carrefour des peuples et des croyances, vous ne trouvez pas<var 1D /var>?","","True","0x0000000C","",""
"","TEXT_REGISB5RADZATHAN_00739__FAHRUNNAH_000_201<tab>Located as we are halfway between the East and the West─and having signed a non-interference treaty with the various nations of the world, our city has developed through the ages as a bustling hub of trade and commerce.","TEXT_REGISB5RADZATHAN_00739__FAHRUNNAH_000_201<tab>Sa position géographique et les pactes de non-agression mutuelle qu'elle a signés avec le reste du monde, en ont fait un important centre d'échanges commerciaux.","","True","0x0000000D","",""
"","TEXT_REGISB5RADZATHAN_00739__FAHRUNNAH_000_202<tab>Sadly, the recent emergence of that foreboding tower has made for frightfully poor business. Why, I could count the number of trade vessels that have arrived at our ports of late on one hand. We must find a way to persevere through this, lest our once-proud civilization be lost forever.","TEXT_REGISB5RADZATHAN_00739__FAHRUNNAH_000_202<tab>Mal<var 16 /var>heu<var 16 /var>reu<var 16 /var>se<var 16 /var>ment, à cause de l'apparition de cette étrange tour, les navires marchands étrangers se raréfient et notre économie en pâtit...","","True","0x0000000E","",""
"","TEXT_REGISB5RADZATHAN_00739__FAHRUNNAH_000_203<tab>Sadly, our fair city suffered great damage when the beasts came. Many of us have lost friends and loved ones, and many others their homes and valuable possessions. Down to the last man and woman, we are at a loss for how to proceed. My fellow traders and I are no exception.","TEXT_REGISB5RADZATHAN_00739__FAHRUNNAH_000_203<tab>Mal<var 16 /var>heu<var 16 /var>reu<var 16 /var>se<var 16 /var>ment, Radz-at-Han a payé un lourd tribut lors de l'apocalypse. Nous avons subi beaucoup de pertes humaines et matérielles, et personne ne sait ce que nous allons devenir. La société Barik ne fait pas exception à cette règle...","","True","0x0000000F","",""
"","TEXT_REGISB5RADZATHAN_00739__FAHRUNNAH_000_204<tab>Needless to say, the loss of our beloved satrap weighs heavily on the hearts of all here in Radz<var 1F /var>at<var 1F /var>Han. And this talk of abandoning our home and traveling to the moon... Forgive me, friend...I fear it is all still very difficult for us to accept.","TEXT_REGISB5RADZATHAN_00739__FAHRUNNAH_000_204<tab>Hélas, l'apocalypse nous a coûté cher... Nous avons perdu Son Excellence Ahewann et bien d'autres malheureux... Pour être honnête, je ne suis pas sûre d'être convaincue par l'idée de déménager sur la lune.","","True","0x00000010","",""
"","TEXT_REGISB5RADZATHAN_00739__FAHRUNNAH_000_205<tab>And yet, at such a time, we must trust and believe in each other, and in our ability to persevere through the worst if we join hands and stand together. I, for one, trust in Master Vrtra, and will follow wherever he guides us.","TEXT_REGISB5RADZATHAN_00739__FAHRUNNAH_000_205<tab>Mais c'est justement parce que les temps sont durs que nous devons travailler ensemble pour surmonter ces terribles événements. Moi, je fais confiance à Vrtra.","","True","0x00000011","",""
"","TEXT_REGISB5RADZATHAN_00739__FAHRUNNAH_000_206<tab>At last, those calamitous days have passed, and Radz<var 1F /var>at<var 1F /var>Han once again resembles the Bounty's bustling center of trade as it has been for so many years. Truly, just looking about the streets and seeing the smiles on my countrymen's faces, I am filled with boundless feelings of relief and pride.","TEXT_REGISB5RADZATHAN_00739__FAHRUNNAH_000_206<tab>Maintenant que nous n'avons plus rien à craindre et que le commerce extérieur a repris, la ville peut se remettre sur pieds. Si vous saviez comme cette pensée me met en joie<var 1D /var>!","","True","0x00000012","",""
