"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","","","","False","0x001B0000","",""
"","Seasonal Event","Saisonales Ereignis","","False","0x001B0001","",""
"","Currency Test","Währungstest","","False","0x001B0002","",""
"","Materia Test","Materiatest","","False","0x001B0003","",""
"","Lightning Returns","Lightning Returns","","False","0x001B000A","",""
"","Moonfire Faire","Feuermond-Reigen","","False","0x001B000B","",""
"","Relic Enhancement","Reliktwaffen-Verstärkung","","False","0x001B000C","",""
"","","","","False","0x001B000D","",""
"","Bitter Heart Chocolate","Bitterherz-Schokolade","","False","0x001B000E","",""
"","Pure Heart Chocolate","Reinherz-Schokolade","","False","0x001B000F","",""
"","","","","False","0x001B0012","",""
"","","","","False","0x001B0013","",""
"","","","","False","0x001B0014","",""
"","","","","False","0x001B0015","",""
"","","","","False","0x001B0016","",""
"","","","","False","0x001B0018","",""
"","","","","False","0x001B0019","",""
"","Gerolt's Masterworks Repair (DoW)","Gerolts Meisterwerke (Krieger)","","False","0x001B001C","",""
"","Gerolt's Masterworks Repair (DoM)","Gerolts Meisterwerke (Magier)","","False","0x001B001D","",""
"","Gimme an Elixir","Gib mir ein Elixier!","","False","0x001B001E","",""
"","Master Crafting Tomes","Meisterrezeptbücher","","False","0x001B001F","",""
"","Forager Gear","Furier-Ausrüstung","","False","0x001B0020","",""
"","Decorative Egg: Exchange Bronze for Silver","Deko-Eier: Bronze zu Silber","","False","0x001B0021","",""
"","Decorative Egg: Exchange Silver for Gold","Deko-Eier: Silber zu Gold","","False","0x001B0022","",""
"","Gerolt's Masterworks Repair (Weapons)","Gerolts Meisterwerke (Waffen)","","False","0x001B0026","",""
"","Uncanny Knickknacks","Gegenstände","","False","0x001B0027","",""
"","Gender-specific Gear Exchange (♀→♂) I","Ausrüstung (Frau zu Mann I)","","False","0x001B0028","",""
"","Gender-specific Gear Exchange (♂→♀) I","Ausrüstung (Mann zu Frau I)","","False","0x001B0029","",""
"","Allied Seals (Maelstrom)","Jagdabzeichen (Mahlstrom)","","False","0x001B002A","",""
"","Allied Seals (Order of the Twin Adder)","Jagdabzeichen (Bruderschaft)","","False","0x001B002B","",""
"","Allied Seals (Immortal Flames)","Jagdabzeichen (Legion)","","False","0x001B002C","",""
"","Allied Seals (DoW)","Jagdabzeichen (Krieger)","","False","0x001B002D","",""
"","Allied Seals (DoM)","Jagdabzeichen (Magier)","","False","0x001B002E","",""
"","Artifact Equipment (DoW)","Gegenstände (Krieger)","","False","0x001B002F","",""
"","Artifact Equipment (DoM)","Gegenstände (Magier)","","False","0x001B0030","",""
"","Supra Tools (DoL)","Supra-Werkzeuge (Sammler)","","False","0x001B0031","",""
