"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_CMNDEFWORKSHOPGUIDE_00263_MAMMET00263_000_000<tab>BZZZT...★※☆
<var 1A 02 /var>Congratulations on your purchase of the ※★ workshop, a ★※☆ of the─of the─of the─ “Impeccable quality” is our motto!<var 1A 01 /var>","TEXT_CMNDEFWORKSHOPGUIDE_00263_MAMMET00263_000_000<tab>BZZZT...★※☆
<var 1A 02 /var>Congratulations on your purchase of the ※★ workshop, a ★※☆ of the─of the─of the─ “Impeccable quality” is our motto!<var 1A 01 /var>","","False","0x00000000","",""
"","TEXT_CMNDEFWORKSHOPGUIDE_00263_Q1_000_000<tab>What would you like to ask about?","TEXT_CMNDEFWORKSHOPGUIDE_00263_Q1_000_000<tab>What would you like to ask about?","","False","0x00000001","",""
"","TEXT_CMNDEFWORKSHOPGUIDE_00263_A1_000_001<tab>This workshop's facilities.","TEXT_CMNDEFWORKSHOPGUIDE_00263_A1_000_001<tab>This workshop's facilities.","","False","0x00000002","",""
"","TEXT_CMNDEFWORKSHOPGUIDE_00263_A1_000_002<tab>Company crafting.","TEXT_CMNDEFWORKSHOPGUIDE_00263_A1_000_002<tab>Company crafting.","","False","0x00000003","",""
"","TEXT_CMNDEFWORKSHOPGUIDE_00263_A1_000_003<tab>Drafting plans for new projects.","TEXT_CMNDEFWORKSHOPGUIDE_00263_A1_000_003<tab>Drafting plans for new projects.","","False","0x00000004","",""
"","TEXT_CMNDEFWORKSHOPGUIDE_00263_A1_000_004<tab>Voyage control panel.","TEXT_CMNDEFWORKSHOPGUIDE_00263_A1_000_004<tab>Voyage control panel.","","False","0x00000005","",""
"","TEXT_CMNDEFWORKSHOPGUIDE_00263_A1_000_006<tab>Exploratory missions.","TEXT_CMNDEFWORKSHOPGUIDE_00263_A1_000_006<tab>Exploratory missions.","","False","0x00000006","",""
"","TEXT_CMNDEFWORKSHOPGUIDE_00263_A1_000_005<tab>Nothing.","TEXT_CMNDEFWORKSHOPGUIDE_00263_A1_000_005<tab>Nothing.","","False","0x00000007","",""
"","TEXT_CMNDEFWORKSHOPGUIDE_00263_MAMMET00263_110_000<tab>BZZZT...★※☆
<var 1A 02 /var>Your new ※★ workshop is equipped with the latest in ★※☆, allowing you to ※☆★※☆ the envy of your friends and neighbors!<var 1A 01 /var>","TEXT_CMNDEFWORKSHOPGUIDE_00263_MAMMET00263_110_000<tab>BZZZT...★※☆
<var 1A 02 /var>Your new ※★ workshop is equipped with the latest in ★※☆, allowing you to ※☆★※☆ the envy of your friends and neighbors!<var 1A 01 /var>","","False","0x00000008","",""
"","TEXT_CMNDEFWORKSHOPGUIDE_00263_SYSTEM_110_001<tab>You may use your workshop's <var 48 F201F4 /var><var 49 F201F5 /var>fabrication station<var 49 01 /var><var 48 01 /var> to begin a new project or manage one in progress.","TEXT_CMNDEFWORKSHOPGUIDE_00263_SYSTEM_110_001<tab>You may use your workshop's <var 48 F201F4 /var><var 49 F201F5 /var>fabrication station<var 49 01 /var><var 48 01 /var> to begin a new project or manage one in progress.","","False","0x00000009","",""
