"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_JOBMNK500_01066_SEQ_00<tab>Professor Erik looks overjoyed.","TEXT_JOBMNK500_01066_SEQ_00<tab>エリック博士は、学会での賛辞にご満悦のようだが、重要なことを見落としているようだ……。","","False","0x00000000","",""
"","TEXT_JOBMNK500_01066_SEQ_01<tab>Widargelt disappeared immediately after hearing Professor Erik reveal his revolutionary discovery. The professor suspects he may have made for Silvertear Falls in Mor Dhona─the location he believes capable of unlocking the seventh chakra. Find Widargelt and try to speak some sense to him.","TEXT_JOBMNK500_01066_SEQ_01<tab>エリック博士の論文発表を聞いたウィダルゲルトは、姿を消した。「第七のチャクラ」を開く場所である、モードゥナ「銀泪湖北岸」にいると思われる「ウィダルゲルト」に話しかけよう。","","False","0x00000001","",""
"","TEXT_JOBMNK500_01066_SEQ_02<tab>As a result of the epic struggle to deny Widargelt his seventh chakra, it is yours that has fully opened. Speak with the defeated and devastated Widargelt, and see if the veil of vengeance which blinded him has at last been lifted.","TEXT_JOBMNK500_01066_SEQ_02<tab>冒険者とウィダルゲルトの死闘の結果、「第七のチャクラ」が完全に開いたのは、冒険者だった。この結果、自らの過ちに気づいた様子の「ウィダルゲルト」に話しかけよう。","","False","0x00000002","",""
"","TEXT_JOBMNK500_01066_SEQ_03<tab>Widargelt gifts you the fifth and final relic, completing your monk's war garb. He has realized the error of his ways, and learned the most important lesson of all from Professor Erik: the true responsibility of the monk is to fight for life, not revenge. Take to heart Erik's words as Widargelt did, and wield your arts so that the realm might one day know peace.<br><br>※The next monk quest will be available from Erik once you have completed the main scenario quest “Before the Dawn.”","TEXT_JOBMNK500_01066_SEQ_03<tab>ウィダルゲルトは、「第七のチャクラ」が完全に開いた冒険者に、残る「モンクの戦装束」を手渡してくれた。己の視野の狭さに気づいたウィダルゲルトが、正しい力の使い方を学ぶことを願うばかりである。<br><br>※以下の条件を満たすと、彫金師ギルドのエリックから、新たなジョブクエストを受注することができます。<br>1.「メインクエスト：第七星暦ストーリー」の、<br>　「希望の灯火」を完了する。","","False","0x00000003","",""
"","TEXT_JOBMNK500_01066_SEQ_04<tab>","TEXT_JOBMNK500_01066_SEQ_04<tab>","","False","0x00000004","",""
"","TEXT_JOBMNK500_01066_SEQ_05<tab>","TEXT_JOBMNK500_01066_SEQ_05<tab>","","False","0x00000005","",""
"","TEXT_JOBMNK500_01066_SEQ_06<tab>","TEXT_JOBMNK500_01066_SEQ_06<tab>","","False","0x00000006","",""
"","TEXT_JOBMNK500_01066_SEQ_07<tab>","TEXT_JOBMNK500_01066_SEQ_07<tab>","","False","0x00000007","",""
"","TEXT_JOBMNK500_01066_SEQ_08<tab>","TEXT_JOBMNK500_01066_SEQ_08<tab>","","False","0x00000008","",""
"","TEXT_JOBMNK500_01066_SEQ_09<tab>","TEXT_JOBMNK500_01066_SEQ_09<tab>","","False","0x00000009","",""
"","TEXT_JOBMNK500_01066_SEQ_10<tab>","TEXT_JOBMNK500_01066_SEQ_10<tab>","","False","0x0000000A","",""
"","TEXT_JOBMNK500_01066_SEQ_11<tab>","TEXT_JOBMNK500_01066_SEQ_11<tab>","","False","0x0000000B","",""
"","TEXT_JOBMNK500_01066_SEQ_12<tab>","TEXT_JOBMNK500_01066_SEQ_12<tab>","","False","0x0000000C","",""
"","TEXT_JOBMNK500_01066_SEQ_13<tab>","TEXT_JOBMNK500_01066_SEQ_13<tab>","","False","0x0000000D","",""
"","TEXT_JOBMNK500_01066_SEQ_14<tab>","TEXT_JOBMNK500_01066_SEQ_14<tab>","","False","0x0000000E","",""
"","TEXT_JOBMNK500_01066_SEQ_15<tab>","TEXT_JOBMNK500_01066_SEQ_15<tab>","","False","0x0000000F","",""
"","TEXT_JOBMNK500_01066_SEQ_16<tab>","TEXT_JOBMNK500_01066_SEQ_16<tab>","","False","0x00000010","",""
"","TEXT_JOBMNK500_01066_SEQ_17<tab>","TEXT_JOBMNK500_01066_SEQ_17<tab>","","False","0x00000011","",""
"","TEXT_JOBMNK500_01066_SEQ_18<tab>","TEXT_JOBMNK500_01066_SEQ_18<tab>","","False","0x00000012","",""
"","TEXT_JOBMNK500_01066_SEQ_19<tab>","TEXT_JOBMNK500_01066_SEQ_19<tab>","","False","0x00000013","",""
"","TEXT_JOBMNK500_01066_SEQ_20<tab>","TEXT_JOBMNK500_01066_SEQ_20<tab>","","False","0x00000014","",""
"","TEXT_JOBMNK500_01066_SEQ_21<tab>","TEXT_JOBMNK500_01066_SEQ_21<tab>","","False","0x00000015","",""
"","TEXT_JOBMNK500_01066_SEQ_22<tab>","TEXT_JOBMNK500_01066_SEQ_22<tab>","","False","0x00000016","",""
"","TEXT_JOBMNK500_01066_SEQ_23<tab>","TEXT_JOBMNK500_01066_SEQ_23<tab>","","False","0x00000017","",""
"","TEXT_JOBMNK500_01066_TODO_00<tab>Find Widargelt south of Revenant's Toll.","TEXT_JOBMNK500_01066_TODO_00<tab>銀泪湖北岸にいるウィダルゲルトを探す","","False","0x00000018","",""
"","TEXT_JOBMNK500_01066_TODO_01<tab>Speak with Widargelt.","TEXT_JOBMNK500_01066_TODO_01<tab>ウィダルゲルトと話す","","False","0x00000019","",""
"","TEXT_JOBMNK500_01066_TODO_02<tab>","TEXT_JOBMNK500_01066_TODO_02<tab>","","False","0x0000001A","",""
"","TEXT_JOBMNK500_01066_TODO_03<tab>","TEXT_JOBMNK500_01066_TODO_03<tab>","","False","0x0000001B","",""
"","TEXT_JOBMNK500_01066_TODO_04<tab>","TEXT_JOBMNK500_01066_TODO_04<tab>","","False","0x0000001C","",""
"","TEXT_JOBMNK500_01066_TODO_05<tab>","TEXT_JOBMNK500_01066_TODO_05<tab>","","False","0x0000001D","",""
"","TEXT_JOBMNK500_01066_TODO_06<tab>","TEXT_JOBMNK500_01066_TODO_06<tab>","","False","0x0000001E","",""
"","TEXT_JOBMNK500_01066_TODO_07<tab>","TEXT_JOBMNK500_01066_TODO_07<tab>","","False","0x0000001F","",""
"","TEXT_JOBMNK500_01066_TODO_08<tab>","TEXT_JOBMNK500_01066_TODO_08<tab>","","False","0x00000020","",""
